adoptType,createTime,dataInfoOperator,dataInfoState,dataInfoTime,entryWay,id,infoSource,infoType,modifyTime,provinceId,pubDate,pubDateStr,sourceUrl,summary,title
1,1582167379000,,0,1582167379000,1,5449,人民日报,1,1582167379000,1,1582167016000,12分钟前,http://m.weibo.cn/2803301701/4473995094751309,"据日本广播协会电视台20日报道，2名在“钻石公主”号邮轮上感染冠肺炎的患者死亡。这首次出现在“钻石公主”号邮轮感染新冠肺炎后死亡的病例。截至目前，日本国内新冠肺炎死亡病例增至3例。
",钻石公主号2名新冠肺炎感染者死亡
1,1580356521000,,0,1580356521000,1,943,央视新闻,1,1580356521000,43,湖南省,1580356061000,20-01-30 11:47,http://m.weibo.cn/2656274875/4466399399040139,今天，湖南首例确诊新型冠状病毒的肺炎重症病例出院。患者罗某兰，女57岁，武汉青山区人，为湖南首例确诊为新型冠状病毒的肺炎重症病例。患者于16日下午4点左右到长沙市第一医院急诊科就诊。,好消息！湖南首例确诊重症病例出院
1,1580355952000,,0,1580355952000,1,942,央视新闻,1,1580355952000,44,广东省,1580355475000,20-01-30 11:37,http://m.weibo.cn/2656274875/4466396941884058,今日11时，广州首例新型冠状病毒感染的肺炎患者成功治愈出院。患者是一名55岁女性，今天是她发病第19天，其自1月22日入院后已无发热。根据国家诊疗标准要求，出院标准为体温正常三天，肺炎症状消失，连续两天两次检测核酸全部阴性。,好消息！广州首例确诊患者出院
1,1580355328000,,0,1580355328000,1,939,人民日报,2,1580355328000,100,全国,1580354684000,20-01-30 11:24,http://m.weibo.cn/2803301701/4466393628199898,财政部、国家卫生健康委近日下发通知，对于直接接触待排查病例或确诊病例，诊断、治疗、护理、医院感染控制、病例标本采集和病原检测等工作相关人员，中央财政按照每人每天300元予以补助；对于参加疫情防控的其他医务人员和防疫工作者，中央财政按照每人每天200元予以补助。,一线医护人员每天补助300元
1,1580354754000,,0,1580354754000,1,938,人民日报,1,1580354754000,36,江西省,1580354567000,20-01-30 11:22,http://m.weibo.cn/2803301701/4466393133119347,1月30日上午8:15，江西新增1例治愈患者。该患者为男性，26岁，新余人，武汉某大学学生，1月18日返余，1月19日发热、头晕入院治疗，后被确诊为新型冠状病毒感染肺炎。在新余市人民医院医护人员的精心救治下，已符合出院标准，于30日上午出院。这是新余市第2例出院的新型冠状病毒感染的肺炎患者，也是江西省第四例出院患者。,江西已有4例患者出院
1,1580354504000,,0,1580354504000,1,937,央视新闻,1,1580354504000,64,宁夏回族自治区,1580353864000,20-01-30 11:11,http://m.weibo.cn/2656274875/4466390184968919,2020年1月29日0-24时，宁夏全区报告新型冠状病毒感染的肺炎新增确诊病例5例，其中，蔡某为28日疑似病例29日转为确诊病例；全区无新增疑似病例报告。截至1月29日24时，宁夏全区累计报告新型冠状病毒感染的肺炎确诊病例17例，其中银川市9例（兴庆区3例、金凤区2例、西夏区2例、永宁县2例）、吴忠市5例（利通区4例、红寺堡区1例）、固原市1例（原州区）、中卫市1例（沙坡头区）、宁东管委会1例（宁东镇）；累计疑似病例1例（中卫市）。,宁夏新增5例，累计17例
1,1580353515000,,0,1580353515000,1,936,央视新闻,1,1580353515000,11,北京市,1580353115000,20-01-30 10:58,http://m.weibo.cn/2656274875/4466387042752153,1月29日20时至30日8时，北京市新增3例新型冠状病毒感染的肺炎病例。截至30日8时，北京市累计确诊病例114例，其中出院4例，死亡1例，在治109例确诊病例均在市级定点医院进行隔离治疗。,北京新增3例累计114例
1,1580352667000,,0,1580352667000,1,935,央视新闻,2,1580352667000,11,北京市,1580352162000,20-01-30 10:42,http://m.weibo.cn/2656274875/4466383049770339,今天上午，北京市就疫情防控情况再次召开发布会。如何全力阻断传染源输入，确保防控无盲区、善待疫情高发区来京人员？北京市委组织部、卫健委、民政局相关负责人回应社会关切。,共同战疫：北京市召开发布会通报疫情防控进展
1,1580351467000,,0,1580351467000,1,932,人民日报,2,1580351467000,44,广东省,1580350915000,20-01-30 10:21,http://m.weibo.cn/2803301701/4466377815185924,1月29日，广东省人民医院引进双胞胎机器人“平平”和“安安”，它们天生不怕病毒并能迅速准确完成物资配送。 据了解，该医院还将引进第三台机器人，用于新型冠状病毒肺炎重点防控部门。,广东医院用机器人给病人送药，不怕病毒自己开门
1,1580351467000,,0,1580351467000,1,931,人民日报,2,1580351467000,41,河南省,1580350621000,20-01-30 10:17,http://m.weibo.cn/2803301701/4466376582878763,1月29日，河南新增72例新型肺炎，截至29日24时，河南省已累计报告确诊病例278例。日前，河南省内多家医疗机构发布公开征集信，向社会求助医疗保障物资。期盼每个人都能为这场看不见硝烟的战役尽自己的一份绵薄之力，共解医疗机构的燃眉之急！ ,河南多地急需医护物资
1,1580350819000,,0,1580350819000,1,930,央视新闻,1,1580350819000,15,内蒙古自治区,1580350202000,20-01-30 10:10,http://m.weibo.cn/2656274875/4466374824693577,2020年1月29日10时至30日10时，内蒙古自治区报告新型冠状病毒感染的肺炎新增确诊病例2例；确诊病例中新增重症病例2例、新增危重病例1例；新增疑似病例1例。均在定点医院接受隔离治疗。目前追踪到密切接触者490人，正在接受医学观察。,内蒙古新增2例累计18例
1,1580350819000,,0,1580350819000,1,929,央视新闻,1,1580350819000,61,陕西省,1580350063000,20-01-30 10:07,http://m.weibo.cn/2656274875/4466374241562371,截至1月30日10时，陕西新增7例新型冠状病毒感染的肺炎确诊病例，新增重症患者1例。新增确诊病例中，西安市4例、渭南市1例、榆林市1例、韩城市1例。陕西累计报告新型冠状病毒感染的肺炎确诊病例63例，其中西安市22例、宝鸡市4例、咸阳市5例、铜川市5例、渭南市4例、延安市3例、榆林市1例、汉中市6例、安康市10例、商洛市2例、韩城市1例。,陕西新增7例累计63例
1,1580349940000,,0,1580349940000,1,928,央视新闻,1,1580349940000,12,天津市,1580349575000,20-01-30 09:59,http://m.weibo.cn/2656274875/4466372195456642,从天津市疾控中心获悉，截至1月30日6时，天津新增1例新型冠状病毒感染的肺炎确诊病例。截至目前，天津新型冠状病毒感染的肺炎累计确诊28例，其中男性22例，女性6例；重型13例，普通型15例，无危重及死亡病例。疑似病例97例。累计排查密切接触者210人，其中已确诊7人，已解除医学观察2人，尚有201人正在接受医学观察。截至1月30日早6时，天津动车客车段封控区域内未出现新的发热病例。此前出现的10例发热病例中，红区2例，确诊1例（第22例），排除1例。黄区8例，其中6例已排除，2例首次检测阴性。,天津新增1例，累计28例
1,1580349318000,,0,1580349318000,1,927,央视新闻,1,1580349318000,35,福建省,1580349153000,20-01-30 09:52,http://m.weibo.cn/2656274875/4466370425511107,"1月29日12时—1月29日24时，福建省报告新增新型冠状病毒感染的肺炎确诊病例17例，均为输入性病例。截至1月29日24时，福建省累计报告新型冠状病毒感染的肺炎确诊病例101例（危重症3例、重症12例，无死亡病例）。目前，确诊、疑似病例的密切接触者已解除医学观察109人，尚有1932人正在接受医学观察。
",福建新增17例，累计101例
1,1580349318000,,0,1580349318000,1,926,央视新闻,1,1580349318000,36,江西省,1580348970000,20-01-30 09:49,http://m.weibo.cn/2656274875/4466369657959638,今天上午，江西新余市一名新型冠状病毒感染的肺炎患者治愈出院。该患者为男性，26岁，新余人，在新余市人民医院医护人员的精心救治下，已符合出院标准。这是江西省第4例治愈出院的新型冠状病毒感染的肺炎确诊患者。期待更多好消息！,江西第4例患者治愈出院
1,1580349318000,,0,1580349318000,1,925,央视新闻,1,1580349318000,53,云南省,1580348834000,20-01-30 09:47,http://m.weibo.cn/2656274875/4466369086816072,"1月29日12时至24时，云南省报告新增新型冠状病毒感染肺炎确诊病例15例。全省累计报告确诊病例70例，现有危重1例、重症6例，无死亡病例。报告疑似病例191例。密切接触者医学观察1857人。
",云南新增15例，累计70例
1,1580349026000,,0,1580349026000,1,924,央视新闻,1,1580349026000,22,吉林省,1580348616000,20-01-30 09:43,http://m.weibo.cn/2656274875/4466368172808834,"今天，吉林长春收治的首例输入性病例，即将出院。这名女性患者1月19日从武汉返乡，当时因肺炎收入长春市传染病院治疗，入院时患者感染了包括新型冠状病毒在内的多种呼吸道病原体，肺部影像学显示炎症较重，被专家组诊断为重症病例。经医护人员的精心照护，患者已无发热情况。省卫生健康委和长春市卫生健康委共同组织专家组对患者进行会诊，专家组一致认为，患者已达到解除隔离和出院标准。
",吉林首例确诊患者出院
1,1580348418000,,0,1580348418000,1,923,央视新闻,1,1580348418000,43,湖南省,1580348030000,20-01-30 09:33,http://m.weibo.cn/2656274875/4466365715269319,"2020年1月29日0-24时，湖南省报告新型冠状病毒感染的肺炎新增确诊病例56例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。截至1月29日24时,湖南省累计报告新型冠状病毒感染的肺炎确诊病例277例,累计报告重症病例38例,现有重症病例29例,死亡病例0例,出院病例0例。目前追踪到密切接触者4434人,已解除医学观察137人,尚有4297人正在接受医学观察。",湖南新增56例，累计277例
1,1580347330000,,0,1580347330000,1,922,央视新闻,1,1580347330000,46,海南省,1580346925000,20-01-30 09:15,http://m.weibo.cn/2656274875/4466361080649368,海南省卫健委通报：2020年1月29日0-24时，海南省新型冠状病毒感染的肺炎新增确诊病例3例，新增重症病例1例，新增死亡病例0例，新增出院病例1例，3例重症病例转轻症病例。截至1月29日24时，海南省累计报告新型冠状病毒感染的肺炎确诊病例46例，重症病例7例，死亡病例1例，出院病例1例。截至1月29日24时，追踪到密切接触者1119人，已解除医学观察102人，尚有1017人正在接受居家或集中医学观察。,海南新增3例，累计46例
1,1580347330000,,0,1580347330000,1,921,央视新闻,1,1580347330000,63,青海省,1580346858000,20-01-30 09:14,http://m.weibo.cn/2656274875/4466360799659693,"2020年1月29日0-24时，青海省报告新型冠状病毒感染的肺炎新增确诊病例0例，新增疑似病例1例。新增重症病例0例，新增死亡病例0例，新增出院病例0例。截至1月29日24时，青海省累计报告新型冠状病毒感染的肺炎确诊病例6例，疑似病例1例,重症病例0例，死亡病例0例，出院病例0例。其中，确诊病例中，西宁市6例，其他市州无报告病例。目前追踪到密切接触者81人，其中已解除医学观察3人。
",青海新增0例确诊病例，疑似新增1例
1,1580347330000,,0,1580347330000,1,920,央视新闻,1,1580347330000,23,黑龙江省,1580346741000,20-01-30 09:12,http://m.weibo.cn/2656274875/4466360308271042,"2020年1月29日0-24时,黑龙江省报告新型冠状病毒感染的肺炎新增确诊病例6例。新增重症病例2例。鹤岗市、大兴安岭地区为报告首例确诊病例。新增疑似病例48例。截至1月29日24时，黑龙江省累计报告新型冠状病毒感染的肺炎确诊病例43例，累计报告疑似病例105例。全省当日发热门诊诊疗人数3118人。目前追踪到密切接触者1470人， 已解除医学观察273人,尚有1106人正在接受医学观察。",黑龙江新增6例，累计43例
1,1580347330000,,0,1580347330000,1,919,央视新闻,1,1580347330000,22,吉林省,1580346717000,20-01-30 09:11,http://m.weibo.cn/2656274875/4466360207616801,1月29日0-24时，全省新增确诊病例5例。截至1月29日24时，吉林省累计报告确诊病例14例，其中长春市4例（其中2例双辽市病例在长春市确诊），吉林市3例，松原市2例，四平市1例，公主岭市1例，通化市1例，延边州2例。上述确诊病例的密切接触者360人，均在接受医学观察。14例确诊病例中，重症1例已由地方定点医院转入省级定点医院救治，其他病例病情稳定，均在当地定点医院隔离治疗。,吉林新增5例，累计14例
